model_id,csv_name,model_label,params,accuracy,pct_profit_mean,pct_profit_median,fpr,correct_arb_neg1,correct_arb_1,correct_arb,precision_neg1,precision_0,precision_1,recall_neg1,recall_0,recall_1,f1_neg1,f1_0,f1_1,pct_class_1,pct_class_neg1,pct_class_0
cbpro_bitfinex_eth_usd_rf_hyper_auto_21_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 'auto', 'n_estimators': 100}",0.9949246315404427,2.37,1.41,0.005950741087663232,166,10989,11155,1.0,0.9940492589123368,0.9991816693944352,0.36971046770601335,0.9998337397472844,0.9962828649138712,0.5398373983739837,0.9969331086121626,0.9977301616124932,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_auto_21_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 'auto', 'n_estimators': 150}",0.9953666305954794,2.37,1.41,0.005439176773245132,190,10993,11183,1.0,0.9945608232267548,0.9992727933824198,0.4231625835189309,0.9998522131086972,0.9966455122393472,0.5946791862284819,0.9971994988576902,0.9979574236303392,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_50_21_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 50, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_50_21_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 50, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_55_21_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 55, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_55_21_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 55, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_60_21_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 60, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_60_21_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 60, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_65_21_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 65, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_65_21_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 65, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_70_21_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 70, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_70_21_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 70, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_75_21_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 75, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_75_21_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 21, 'max_features': 75, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_auto_25_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 'auto', 'n_estimators': 100}",0.9939796680434684,2.39,1.42,0.007207967279863544,139,10947,11086,1.0,0.9927920327201364,0.9998173349164308,0.3095768374164811,0.9999630532771744,0.9924750679963736,0.4727891156462585,0.9963646403755004,0.9961326720960916,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_auto_25_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 'auto', 'n_estimators': 150}",0.9933852555211778,2.39,1.42,0.007881520583599106,101,10948,11049,1.0,0.9921184794164007,0.9996347699050402,0.22494432071269488,0.9999261065543488,0.9925657298277424,0.3672727272727273,0.9960069923636028,0.9960877081248294,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_50_25_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 50, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_50_25_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 50, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_55_25_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 55, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_55_25_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 55, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_60_25_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 60, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_60_25_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 60, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_65_25_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 65, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_65_25_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 65, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_70_25_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 70, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_70_25_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 70, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_75_25_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 75, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_75_25_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 25, 'max_features': 75, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_auto_30_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 'auto', 'n_estimators': 100}",0.993781530536038,2.39,1.41,0.007300073367571535,76,11005,11081,1.0,0.9926999266324285,0.9990921470721744,0.16926503340757235,0.9998152663858716,0.9977334542157752,0.28952380952380946,0.9962448919486064,0.99841233839873,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_auto_30_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 'auto', 'n_estimators': 150}",0.9939339440032922,2.38,1.41,0.007190285777174511,76,11011,11087,1.0,0.9928097142228256,0.9994553871289824,0.16926503340757235,0.9998891598315228,0.9982774252039892,0.28952380952380946,0.9963368614818224,0.9988660588742232,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_50_30_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 50, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_50_30_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 50, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_55_30_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 55, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_55_30_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 55, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_60_30_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 60, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_60_30_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 60, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_65_30_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 65, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_65_30_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 65, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_70_30_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 70, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_70_30_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 70, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_75_30_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 75, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_75_30_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 30, 'max_features': 75, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_auto_40_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 'auto', 'n_estimators': 100}",0.9923945679840268,2.4,1.42,0.00909806505940286,114,10868,10982,1.0,0.9909019349405972,0.9998160073597055,0.25389755011135856,0.9999630532771744,0.985312783318223,0.4049733570159858,0.9954118739598564,0.992511415525114,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_auto_40_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 'auto', 'n_estimators': 150}",0.9928060843456128,2.4,1.42,0.008572056560920216,49,10962,11011,1.0,0.9914279434390798,0.9996352361845704,0.1091314031180401,0.9999261065543488,0.9938349954669085,0.19678714859437751,0.9956588919137666,0.9967266775777416,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_50_40_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 50, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_50_40_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 50, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_55_40_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 55, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_55_40_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 55, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_60_40_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 60, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_60_40_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 60, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_65_40_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 65, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_65_40_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 65, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_70_40_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 70, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_70_40_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 70, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_75_40_100,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 75, 'n_estimators': 100}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
cbpro_bitfinex_eth_usd_rf_hyper_75_40_150,cbpro_bitfinex_eth_usd,rf_hyper,"{'max_depth': 40, 'max_features': 75, 'n_estimators': 150}",1.0,2.33,1.4,0.0,449,11030,11479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21,0.12,0.67
bitfinex_hitbtc_bch_usdt_lr_bl,bitfinex_hitbtc_bch_usdt,lr_bl,{},0.7891684594518754,1.22,0.83,0.21198707979423376,429,1421,1850,0.6766561514195584,0.7880129202057662,0.8368669022379269,0.35869565217391297,0.9322105859043306,0.5850144092219021,0.4688524590163934,0.8540680713128038,0.6886358129391811,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_bl,bitfinex_hitbtc_bch_usdt,rf_bl,{},0.6744925638387429,0.38,0.41,0.3119102537219543,489,159,648,0.5956151035322778,0.6880897462780458,0.4789156626506024,0.4088628762541806,0.9288140390602888,0.06545903664059284,0.4848785324739713,0.7905324018308841,0.11517566099239405,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_100_feat,bitfinex_hitbtc_bch_usdt,rf_100_feat,{},0.6748667103170891,0.66,0.48,0.316295236148027,77,450,527,0.2730496453900709,0.683704763851973,0.7177033492822966,0.06438127090301002,0.9465043872063402,0.18526142445450802,0.10419485791610283,0.7939221272554606,0.2945026178010471,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_75_feat,bitfinex_hitbtc_bch_usdt,rf_75_feat,{},0.6628940230100084,0.44,0.32,0.3263916700040048,47,312,359,0.20346320346320346,0.6736083299959952,0.6610169491525424,0.039297658862876256,0.9521652986130767,0.12844792095512556,0.06587245970567625,0.7890231030843203,0.2150982419855222,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_50_feat,bitfinex_hitbtc_bch_usdt,rf_50_feat,{},0.6616780469553829,0.79,0.56,0.3339430111667309,29,126,155,0.4754098360655738,0.6660569888332691,0.5206611570247934,0.024247491638795988,0.9791961505802436,0.05187319884726225,0.04614160700079555,0.7928268591726825,0.09434668663421936,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_25_feat,bitfinex_hitbtc_bch_usdt,rf_25_feat,{},0.6319334019268543,0.2,-0.07,0.3421529175050302,48,169,217,0.14678899082568808,0.6578470824949698,0.39858490566037735,0.04013377926421405,0.9254174922162468,0.06957595718402634,0.06303348653972422,0.7690226978713396,0.11847178408692605,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_auto_17_100,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 100}",0.998690487325788,0.93,0.59,0.0019774011299435027,1191,2420,3611,1.0,0.9980225988700564,1.0,0.9958193979933108,1.0,0.9962947715109098,0.9979053204859656,0.9990103209387814,0.9981439472056094,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_auto_17_150,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 150}",0.9984098774670284,0.94,0.59,0.0024001129464916,1189,2419,3608,1.0,0.9975998870535084,1.0,0.9941471571906354,1.0,0.9958830794565664,0.9970649895178196,0.9987985016608948,0.9979372937293728,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_50_17_100,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 50, 'n_estimators': 100}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_50_17_150,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 50, 'n_estimators': 150}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_55_17_100,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 55, 'n_estimators': 100}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_55_17_150,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 55, 'n_estimators': 150}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_60_17_100,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 60, 'n_estimators': 100}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_60_17_150,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 60, 'n_estimators': 150}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_65_17_100,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 65, 'n_estimators': 100}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_65_17_150,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 65, 'n_estimators': 150}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_70_17_100,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 70, 'n_estimators': 100}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_70_17_150,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 70, 'n_estimators': 150}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_75_17_100,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 75, 'n_estimators': 100}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_75_17_150,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 17, 'max_features': 75, 'n_estimators': 150}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_auto_19_100,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 19, 'max_features': 'auto', 'n_estimators': 100}",0.9981292676082686,0.94,0.59,0.002822466836014677,1188,2417,3605,1.0,0.9971775331639852,1.0,0.9933110367892976,1.0,0.9950596953478796,0.9966442953020134,0.9985867721876768,0.9975237309120925,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_auto_19_150,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 19, 'max_features': 'auto', 'n_estimators': 150}",0.9983163408474418,0.93,0.59,0.002540937323546019,1190,2417,3607,1.0,0.997459062676454,1.0,0.9949832775919732,1.0,0.9950596953478796,0.9974853310980721,0.9987279151943464,0.9975237309120925,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_50_19_100,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 19, 'max_features': 50, 'n_estimators': 100}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_50_19_150,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 19, 'max_features': 50, 'n_estimators': 150}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_55_19_100,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 19, 'max_features': 55, 'n_estimators': 100}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
bitfinex_hitbtc_bch_usdt_rf_hyper_55_19_150,bitfinex_hitbtc_bch_usdt,rf_hyper,"{'max_depth': 19, 'max_features': 55, 'n_estimators': 150}",1.0,0.93,0.59,0.0,1196,2429,3625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19,0.14,0.67
